ts,gpu_util_pct,gpu_mem_used_mb,gpu_temp_c,gpu_power_w,gpu_fan_pct,host_load1
1778400426,,4.12
1778400427,,4.12
1778400428,,4.12
1778400429,,4.03
1778400430,,4.03
1778400431,,4.03
1778400432,,4.03
1778400433,,4.35
1778400434,,4.35
1778400435,,4.35
1778400436,,4.35
1778400437,,4.35
1778400438,,4.08
1778400439,,4.08
1778400440,,4.08
1778400441,,4.08
1778400442,,4.08
1778400443,,4.07
1778400444,,4.07
1778400446,,4.07
1778400447,,4.07
1778400448,,4.07
1778400449,,4.07
1778400450,,4.07
1778400451,,4.07
1778400452,,4.07
1778400453,,4.07
1778400454,,3.90
1778400455,,3.90
1778400456,,3.90
1778400457,,3.90
1778400458,,3.90
1778400459,,3.83
1778400460,,3.83
1778400461,,3.83
1778400462,,3.83
1778400463,,3.83
1778400464,,3.76
1778400465,,3.76
1778400466,,3.76
1778400467,,3.76
1778400468,,3.76
1778400469,,3.62
1778400470,,3.62
1778400471,,3.62
1778400472,,3.62
1778400473,,3.62
1778400474,,3.49
1778400475,,3.49
1778400476,,3.49
1778400477,,3.49
1778400478,,3.49
1778400479,,3.53
1778400480,,3.53
1778400481,,3.53
1778400482,,3.53
1778400483,,3.33
1778400484,,3.33
1778400485,,3.33
1778400486,,3.33
1778400487,,3.33
1778400489,,3.38
1778400490,,3.38
1778400491,,3.38
1778400492,,3.38
1778400493,,3.38
1778400494,,3.11
1778400495,,3.11
1778400496,,3.11
1778400497,,3.11
1778400498,,3.11
1778400499,,2.94
1778400500,,2.94
1778400501,,2.94
1778400502,,2.94
1778400503,,2.94
1778400504,,3.19
1778400505,,3.19
1778400506,,3.19
1778400507,,3.19
1778400508,,3.19
1778400509,,2.93
1778400510,,2.93
1778400511,,2.93
1778400512,,2.93
1778400513,,2.93
1778400514,,3.02
1778400515,,3.02
1778400516,,3.02
1778400517,,3.02
1778400518,,3.02
1778400519,,2.85
1778400520,,2.85
1778400521,,2.85
1778400522,,2.85
1778400523,,2.85
1778400524,,2.87
1778400525,,2.87
1778400526,,2.87
1778400527,,2.87
1778400528,,2.87
1778400529,,2.80
1778400530,,2.80
1778400531,,2.80
1778400533,,2.80
1778400534,,2.65
1778400535,,2.65
1778400536,,2.65
1778400537,,2.65
1778400538,,2.65
1778400539,,2.44
