ts,gpu_util_pct,gpu_mem_used_mb,gpu_temp_c,gpu_power_w,gpu_fan_pct,host_load1
1778399936,,3.14
1778399937,,3.14
1778399938,,2.97
1778399939,,2.97
1778399940,,2.97
1778399941,,2.97
1778399942,,2.97
1778399943,,2.89
1778399944,,2.89
1778399945,,2.89
1778399947,,2.89
1778399948,,2.89
1778399949,,2.66
1778399950,,2.66
1778399951,,2.66
1778399952,,2.66
1778399953,,2.66
1778399954,,3.08
1778399955,,3.08
1778399956,,3.08
1778399957,,3.08
1778399958,,3.08
1778399959,,2.92
1778399960,,2.92
1778399961,,2.92
1778399962,,2.92
1778399963,,2.92
1778399964,,3.08
1778399965,,3.08
1778399966,,3.08
1778399967,,3.08
1778399968,,3.00
1778399969,,3.00
1778399970,,3.00
1778399971,,3.00
1778399972,,3.00
1778399973,,3.08
1778399974,,3.08
1778399975,,3.08
1778399976,,3.08
1778399977,,3.08
1778399978,,2.91
1778399979,,2.91
1778399980,,2.91
1778399981,,2.91
1778399982,,2.91
1778399983,,2.84
1778399984,,2.84
1778399985,,2.84
1778399986,,2.84
1778399987,,2.84
1778399988,,2.77
1778399989,,2.77
1778399990,,2.77
1778399991,,2.77
1778399992,,2.77
1778399994,,2.63
1778399995,,2.63
1778399996,,2.63
1778399997,,2.63
1778399998,,2.63
1778399999,,2.50
1778400000,,2.50
1778400001,,2.50
1778400002,,2.50
1778400003,,2.50
1778400004,,2.38
1778400005,,2.38
1778400006,,2.38
1778400007,,2.38
1778400008,,2.38
1778400009,,2.27
1778400010,,2.27
1778400011,,2.27
1778400012,,2.27
1778400013,,2.33
1778400014,,2.33
1778400015,,2.33
1778400016,,2.33
1778400017,,2.33
1778400018,,2.22
1778400019,,2.22
1778400020,,2.22
1778400021,,2.22
1778400022,,2.22
1778400023,,2.20
1778400024,,2.20
1778400025,,2.20
1778400026,,2.20
1778400027,,2.20
1778400028,,2.27
1778400029,,2.27
1778400030,,2.27
1778400031,,2.27
1778400032,,2.27
